GOID	Ontology Source	GOTerm	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Bonferroni step down	Group PValue	Group PValue Corrected with Bonferroni step down	Associated Genes Found	All Associated Genes	OverViewTerm
GO:0000226	GO_BiologicalProcess-EBI-QuickGO-GOA_20.11.2017_00h00	microtubule cytoskeleton organization	[3, 5]	[Group23, Group26, Group27]	112	21.83236	1.0285978746765828E-11	2.1662271240688835E-8	{Group23=5.014590091541277E-21, Group26=2.5015437468289987E-25, Group27=2.3602667689434123E-23}	{Group23=1.4542311265469703E-19, Group26=7.754785615169896E-24, Group27=7.080800306830236E-22}	[ABL1, AKAP9, APC2, ARHGEF10, ASPM, BBS2, CC2D2A, CCDC39, CCDC88A, CCNF, CDC14A, CDC20, CDK1, CENPE, CENPJ, CEP120, CEP135, CEP152, CEP192, CEP250, CEP85, CEP97, CFAP100, CFAP46, CHEK1, CLASP1, CLASP2, CLIP1, DEUP1, DISC1, DLG1, DNAAF5, DNAH8, DOCK7, DVL1, DYNC1H1, EPHA3, EYA1, FER, FES, FGFR1OP, GAS2L3, GCC2, GOLGA2, GPSM2, HAUS8, HOOK1, IQCG, KATNA1, KATNAL1, KATNAL2, KIAA0753, KIF11, KIF18A, KIF23, KIF24, KIF25, KIF2C, LRRC6, MAP4, MDM1, MET, MOCOS, MYH9, NAV1, NAV3, NCOR1, NDC80, NDE1, NEFH, NIN, NUMA1, NUSAP1, ODF2, PAK1, PHLDB2, PIBF1, PKHD1, PLK1, PLK4, PPP1R12A, PPP2R3C, RAE1, RANBP9, RCC1, RIPOR2, ROCK2, RP1, SDCCAG8, SETD2, SLC6A4, SMC3, SPAG1, SPDL1, SPICE1, SRGAP2, SRGAP3, SSX2IP, STAG1, STAG2, SUN1, TACC2, TACC3, TBCE, TERF1, TPX2, TRAF3IP1, TUBGCP2, TUBGCP3, TUBGCP5, XPO1, ZNF207]	[ABL1, ABRAXAS2, AKAP9, ANAPC2, ANKRD53, APC, APC2, ARHGEF10, ARHGEF2, ARL2, ARMC4, ASPM, ATAT1, ATF5, ATRX, ATXN3, ATXN7, AUNIP, AURKA, AURKB, AURKC, AXIN1, BBS2, BBS4, BCAS3, BCCIP, BICD1, BICD2, BIRC5, BLOC1S2, BORA, BRCA1, BRCA2, BRSK1, C16orf45, C2CD3, CAMSAP1, CAMSAP2, CAMSAP3, CAPN6, CAV3, CC2D2A, CCDC103, CCDC114, CCDC120, CCDC13, CCDC151, CCDC155, CCDC183, CCDC187, CCDC39, CCDC40, CCDC63, CCDC68, CCDC69, CCDC78, CCDC8, CCDC88A, CCDC88B, CCDC88C, CCNB1, CCNF, CCP110, CCSAP, CCSER2, CDC14A, CDC14B, CDC14C, CDC20, CDK1, CDK2, CDK2AP2, CDK5, CDK5R1, CDK5RAP2, CDKN1B, CENPA, CENPE, CENPJ, CEP120, CEP126, CEP131, CEP135, CEP152, CEP19, CEP192, CEP250, CEP350, CEP57, CEP63, CEP68, CEP72, CEP76, CEP85, CEP97, CETN2, CETN3, CFAP100, CFAP157, CFAP206, CFAP46, CFAP73, CFAP74, CHD3, CHEK1, CHEK2, CHMP1A, CHMP1B, CHMP2A, CHMP2B, CHMP3, CHMP4A, CHMP4B, CHMP4C, CHMP5, CHORDC1, CHP1, CIB1, CKAP2, CKAP5, CLASP1, CLASP2, CLIP1, CLIP3, CLTC, CNP, CNTLN, CNTN2, CNTROB, CRIPT, CRMP1, CRNN, CROCC, CROCCP2, CROCCP3, CRYAB, CSNK1D, CTNNB1, CUL7, CUL9, CYLD, DAG1, DCLK2, DCTN1, DCTN2, DEUP1, DISC1, DIXDC1, DLG1, DNAAF1, DNAAF2, DNAAF3, DNAAF4, DNAAF5, DNAH1, DNAH3, DNAH5, DNAH7, DNAH8, DNAI1, DNAI2, DNAJB13, DNAL1, DNHD1, DOCK7, DRC1, DST, DVL1, DVL1P1, DYNC1H1, DYNC1LI1, DYNC1LI2, DYNLT1, E2F4, EFHC1, EFNA5, EML1, EML2, EPHA3, ESPL1, EYA1, EZR, FBXO5, FBXW5, FER, FES, FGF10, FGF13, FGFR1OP, FKBP4, FKBPL, FLNA, FMN2, FOPNL, FYN, GABARAP, GADD45A, GAPDH, GAPDHP44, GAS2L1, GAS2L2, GAS2L3, GAS8, GCC2, GEN1, GNAI1, GOLGA2, GPSM2, GSK3B, HAUS1, HAUS2, HAUS3, HAUS4, HAUS5, HAUS6, HAUS7, HAUS8, HDAC3, HDAC6, HDGFL3, HEPACAM2, HNRNPU, HOOK1, HOOK2, HOOK3, HSPA1A, HSPA1B, HTT, HYDIN, IFT172, INO80, INPP5J, INTS13, IQCG, JHY, KATNA1, KATNAL1, KATNAL2, KATNB1, KIAA0753, KIF11, KIF18A, KIF18B, KIF19, KIF20A, KIF23, KIF24, KIF25, KIF2A, KIF2B, KIF2C, KIF3A, KIF3B, KIF4A, KIF4B, KIFC1, KIZ, KNSTRN, KPNB1, LMNA, LRGUK, LRRC6, MAP10, MAP1A, MAP1B, MAP1S, MAP2, MAP4, MAP6, MAP6D1, MAP7, MAP7D1, MAP7D2, MAP7D3, MAP9, MAPRE1, MAPRE2, MAPT, MARK1, MARK2, MARK3, MARK4, MBD1, MCIDAS, MCPH1, MDM1, MECP2, MET, METAP1, METAP2, MID1, MID1IP1, MLH1, MOCOS, MOS, MTCL1, MYBL2, MYH9, MZT1, NAV1, NAV3, NCKAP5L, NCOR1, NDC80, NDE1, NDEL1, NEFH, NEFL, NEK2, NEK6, NEK7, NEURL1, NIN, NPM1, NPPC, NTMT1, NUBP1, NUBP2, NUMA1, NUP62, NUSAP1, OBSL1, ODF1, ODF2, PAFAH1B1, PAK1, PARD6A, PARP3, PAX6, PCLAF, PCM1, PCNT, PDCD6IP, PEX14, PHLDB1, PHLDB2, PIBF1, PIH1D3, PKD1, PKD2, PKHD1, PKN1, PLA2G3, PLK1, PLK2, PLK3, PLK4, PMEPA1, POC1A, PPP1R12A, PPP2R1A, PPP2R3C, PRC1, PRKCZ, PRKD2, PROC, PRUNE1, PSRC1, PTK2, PTPA, PTPRA, RAB11A, RAB6C, RAC1, RACGAP1, RAE1, RAN, RANBP1, RANBP2, RANBP3, RANBP3L, RANBP9, RASSF1, RASSF7, RBM14, RCC1, RGPD4, RGS14, RGS2, RHOA, RIPOR2, RNASE1, RNASE7, RNF19A, RNF4, RNMT, ROCK2, RP1, RP1L1, RPS3, RSPH1, RSPH4A, RSPH9, SAPCD2, SASS6, SBDS, SDCCAG8, SENP6, SETD2, SGO1, SKA1, SKA2, SKA3, SLAIN2, SLC16A1, SLC25A23, SLC39A12, SLC6A4, SLK, SMC1A, SMC3, SNCA, SON, SPAG1, SPAG16, SPAG17, SPAG5, SPAST, SPC25, SPDL1, SPEF1, SPICE1, SPIRE1, SPIRE2, SPRY1, SPRY2, SRGAP2, SRGAP2C, SRGAP3, SS18, SSX2IP, STAG1, STAG2, STARD9, STIL, STK19, STMN1, STMN2, STMN3, STMN4, STMND1, SUN1, SUN2, SYNE2, TACC1, TACC2, TACC3, TAOK1, TBCD, TBCE, TEKT2, TERF1, TMEM141, TMEM67, TNKS, TOGARAM1, TPGS1, TPPP, TPPP3, TPR, TPX2, TRAF3IP1, TRDN, TRIM36, TRIM37, TRIM46, TRIM54, TRPV4, TTBK2, TTK, TTL, TTLL1, TTLL10, TTLL11, TTLL3, TTLL5, TTLL6, TUBA1B, TUBB, TUBB1, TUBB2A, TUBB4A, TUBB8, TUBE1, TUBG1, TUBG2, TUBGCP2, TUBGCP3, TUBGCP4, TUBGCP5, TUBGCP6, UBE2B, ULK4, USP33, UVRAG, UXT, VAMP4, VPS4B, WASHC1, WASHC5, WDR62, WDR73, WEE1, WNT3A, WRAP73, XPO1, XRCC2, XRCC3, ZMYND10, ZNF207, ZNF367, ZPR1, ZW10]	TRUE
GO:0000278	GO_BiologicalProcess-EBI-QuickGO-GOA_20.11.2017_00h00	mitotic cell cycle	[3]	[Group30]	207	19.903847	2.8700080400269466E-16	6.070067004656992E-13	{Group30=1.0462259390348992E-18}	{Group30=2.9294326292977174E-17}	[ABCB1, ABL1, ADAM17, AKAP9, ANAPC5, ANAPC7, ANKLE2, ANLN, ANXA1, ARHGEF10, ARHGEF7, ATAD5, BECN1, BUB1, BUB1B, CASP2, CCNA2, CDC14A, CDC16, CDC20, CDH13, CDK1, CDK11A, CDK11B, CENPC, CENPE, CENPF, CENPJ, CEP135, CEP152, CEP192, CEP250, CEP78, CEP85, CEP97, CFH, CHEK1, CLASP1, CLASP2, CLIP1, CLSPN, CLTCL1, CNOT1, CNOT10, CNOT8, CNTRL, CTDP1, CUL4A, CUL4B, DLG1, DLGAP5, DMRT1, DNA2, DSCC1, DTL, DYNC1H1, ECT2, EYA1, EZH2, FER, FGFR1, FGFR1OP, FOXM1, GBF1, GLMN, GOLGA2, GPSM2, H2AFY, HAUS8, HGF, HMMR, ID2, ITGB1, KANSL1, KCNH5, KIF11, KIF14, KIF15, KIF18A, KIF20B, KIF23, KIF25, KIF2C, LONP1, LPIN1, MAD1L1, MAD2L1, MAP3K14, MAP3K2, MAP3K4, MAP4, MAP4K3, MAP4K4, MAP4K5, MCM10, MCM3, MCM4, MCM6, MELK, MITD1, MRE11, MTA3, MTBP, MYO16, NACC2, NAE1, NCAPD3, NCAPG, NDC80, NDE1, NEDD1, NEK1, NEK11, NEK3, NEK4, NLE1, NUMA1, NUP107, NUP133, NUP155, NUP210, NUP37, NUP43, NUP85, NUP88, NUP98, NUSAP1, ODF2, ORC3, PAK1, PAK2, PAK5, PDGFRB, PDZD2, PHIP, PIBF1, PIDD1, PLAGL1, PLCB1, PLK1, PLK4, PNPT1, POLE, POLR1A, POLR1B, PPME1, PPP1R12A, PPP1R9B, PSMD1, PSMD2, PSME3, PTPN11, PTPN3, PTPN6, RAD51, RAD9B, RAE1, RB1, RBBP8, RBL2, RCC1, RECQL5, REXO2, RINT1, RIPOR2, RPL24, RPS6, RPTOR, RTEL1, SDCCAG8, SETD2, SIRT1, SKP2, SLC6A4, SLF2, SMC2, SMC3, SOS1, SPDL1, SPICE1, STAG1, STAG2, STK39, STK4, TACC3, TAF2, TBCE, TERF1, TEX14, TMEM8B, TMOD3, TNIK, TOM1L1, TOM1L2, TOP2A, TPX2, TTN, TUBGCP2, TUBGCP3, TUBGCP5, UBE2D1, USH1C, WEE2, XPC, ZFYVE19, ZNF207, ZWILCH]	[AAAS, AATF, ABCB1, ABL1, ABRAXAS2, ACTR1A, ACVR1, ACVR1B, ADAM17, AFAP1L2, AIF1, AJUBA, AKAP8, AKAP8L, AKAP9, AKT1, ALMS1, ANAPC1, ANAPC10, ANAPC11, ANAPC15, ANAPC16, ANAPC2, ANAPC4, ANAPC5, ANAPC7, ANGEL2, ANK3, ANKLE2, ANKRD17, ANKRD53, ANLN, ANXA1, APC, APEX1, APP, ARF1, ARF1P1, ARHGEF10, ARHGEF2, ARHGEF7, ARID3A, ARL3, ARPP19, ARTN, ASCL1, ASNS, ATAD5, ATF2, ATM, ATRX, AURKA, AURKAIP1, AURKB, AURKC, AZI2, AZIN2, BACH1, BANF1, BAX, BBS4, BCAT1, BCCIP, BCL2, BCL2L1, BCL6, BECN1, BID, BIN3, BIRC5, BLM, BMP4, BMP7, BOD1, BORA, BRCA1, BRCA2, BRD4, BRD7, BRINP1, BRINP2, BRINP3, BRIP1, BRSK2, BTC, BTG2, BTG3, BTG4, BTRC, BUB1, BUB1B, BUB3, C21orf33, CACUL1, CALM2, CALM3, CAMK2A, CAMK2G, CARM1, CASP2, CAV2, CCDC8, CCL2, CCNA1, CCNA2, CCNB1, CCNB2, CCNB3, CCND1, CCND2, CCNE1, CCNE2, CCNH, CCNY, CCP110, CCSAP, CD28, CDC14A, CDC14B, CDC14C, CDC16, CDC20, CDC23, CDC25A, CDC25B, CDC25C, CDC26, CDC27, CDC34, CDC42, CDC45, CDC5L, CDC6, CDC7, CDC73, CDCA5, CDCA8, CDH13, CDK1, CDK10, CDK11A, CDK11B, CDK13, CDK14, CDK19, CDK2, CDK2AP2, CDK3, CDK4, CDK5RAP2, CDK5RAP3, CDK6, CDK7, CDK8, CDKN1A, CDKN1B, CDKN1C, CDKN2A, CDKN2B, CDKN2C, CDKN2D, CDKN3, CDT1, CEL, CENPA, CENPC, CENPCP1, CENPE, CENPF, CENPJ, CENPT, CENPW, CEP126, CEP131, CEP135, CEP152, CEP164, CEP192, CEP250, CEP290, CEP41, CEP55, CEP57, CEP57L1, CEP63, CEP70, CEP72, CEP76, CEP78, CEP85, CEP97, CETN2, CFH, CFL1, CHAMP1, CHEK1, CHEK2, CHFR, CHMP1A, CHMP1B, CHMP2A, CHMP2B, CHMP4A, CHMP4B, CHMP4C, CHMP5, CHMP6, CHMP7, CHTF8, CIB1, CIT, CKAP2, CKAP5, CKS1B, CKS2, CLASP1, CLASP2, CLIP1, CLSPN, CLTC, CLTCL1, CNEP1R1, CNOT1, CNOT10, CNOT11, CNOT2, CNOT3, CNOT4, CNOT6, CNOT6L, CNOT7, CNOT8, CNOT9, CNTRL, CNTROB, COASY, CRADD, CRLF3, CSNK1D, CSNK1E, CTC1, CTDNEP1, CTDP1, CTDSP1, CTDSP2, CTDSPL, CTNNB1, CUL1, CUL2, CUL3, CUL4A, CUL4B, CUL5, CUL7, CUL9, CYLD, CYP1A1, DACT1, DAPK3, DBF4, DBF4B, DCTN1, DCTN2, DCTN3, DCUN1D3, DDB1, DDX3X, DGKZ, DHDDS, DHFR, DIS3L2, DLG1, DLGAP5, DMRT1, DNA2, DNM2, DNMT3A, DONSON, DRD3, DSCC1, DSN1, DTL, DUSP1, DUSP12, DUSP3, DYNC1H1, DYNC1I2, DYNC1LI1, DYNLL1, DYNLT1, DYNLT3, E2F1, E2F4, E2F6, E2F7, E2F8, E4F1, ECD, ECT2, EDN1, EDN3, EFHC1, EGF, EGFR, EIF4E, EIF4EBP1, EIF4G1, EMD, EME1, EME2, EML1, EML4, ENSA, EP300, EPGN, EPS8, ERCC2, ERCC3, EREG, ESPL1, ESRRB, EYA1, EZH2, FANCI, FAP, FBXL15, FBXL7, FBXO31, FBXO43, FBXO5, FBXO7, FBXW11, FBXW5, FER, FGF10, FGF8, FGFR1, FGFR1OP, FHL1, FLNA, FOXA1, FOXC1, FOXG1, FOXM1, FOXN3, FOXO4, FYN, FZD3, FZD9, FZR1, GADD45A, GADD45GIP1, GAS1, GBF1, GDNF, GEM, GEN1, GFI1, GIGYF2, GINS1, GINS2, GJC2, GLMN, GML, GNAI1, GOLGA2, GPNMB, GPR132, GPSM2, GSPT1, GTSE1, H2AFY, HASPIN, HAUS1, HAUS2, HAUS3, HAUS4, HAUS5, HAUS6, HAUS7, HAUS8, HECA, HECW2, HES1, HGF, HINFP, HMGA2, HMMR, HNRNPU, HRAS, HSF1, HSP90AA1, HSPA1A, HSPA1B, HSPA2, HTT, HUS1, HUS1B, HYAL1, ID2, ID4, IGF1, IGF2, IK, IL10, IL1A, IL1B, IL6, INHBA, INO80, INS, INSR, INTS13, INTS3, IQGAP3, ITGB1, JADE1, JTB, KANK2, KANSL1, KAT14, KCNA5, KCNH5, KCNN4, KDM8, KHDRBS1, KIF11, KIF14, KIF15, KIF18A, KIF18B, KIF20A, KIF20B, KIF22, KIF23, KIF25, KIF2A, KIF2C, KIF3B, KIF4A, KIF4B, KIFC1, KLF11, KLHL22, KNSTRN, KNTC1, KPNB1, L3MBTL1, LATS1, LATS2, LCMT1, LIG1, LMNA, LONP1, LPIN1, LRIG1, LRP5, LSM10, LSM11, LZTS1, MAD1L1, MAD2L1, MAD2L1BP, MAD2L2, MAEA, MAGI2, MAP10, MAP2K1, MAP2K2, MAP2K3, MAP2K4, MAP2K5, MAP2K6, MAP2K7, MAP3K1, MAP3K14, MAP3K19, MAP3K2, MAP3K3, MAP3K4, MAP3K8, MAP4, MAP4K1, MAP4K2, MAP4K3, MAP4K4, MAP4K5, MAP9, MAPRE1, MASTL, MAU2, MAX, MBD1, MCIDAS, MCM10, MCM2, MCM3, MCM4, MCM5, MCM6, MCM7, MCM8, MCPH1, MDC1, MDM2, MDM4, MECP2, MEIOC, MEIS2, MELK, MEN1, MEPCE, MIIP, MINK1, MIS12, MITD1, MKI67, MNAT1, MRE11, MRNIP, MSH2, MTA3, MTBP, MUC1, MUS81, MYB, MYBL1, MYBL2, MYC, MYH10, MYO16, MZT1, NAA10, NAA50, NABP1, NABP2, NACC2, NAE1, NBN, NCAPD2, NCAPD3, NCAPG, NCAPH, NDC1, NDC80, NDE1, NDEL1, NEDD1, NEK1, NEK11, NEK2, NEK3, NEK4, NEK6, NEK7, NEK9, NES, NEUROG1, NINL, NIPBL, NKX3-1, NLE1, NME6, NOLC1, NOP53, NPAT, NPM1, NPM2, NRK, NSL1, NSMCE2, NUDT15, NUF2, NUMA1, NUP107, NUP133, NUP153, NUP155, NUP160, NUP188, NUP205, NUP210, NUP214, NUP35, NUP37, NUP43, NUP50, NUP54, NUP58, NUP62, NUP85, NUP88, NUP93, NUP98, NUPL2, NUSAP1, OBSL1, ODF1, ODF2, OFD1, OPTN, ORAOV1, ORC1, ORC2, ORC3, ORC4, ORC5, ORC6, OVOL1, OXSR1, PAFAH1B1, PAK1, PAK2, PAK3, PAK4, PAK5, PAK6, PAPD7, PARP3, PAX6, PBK, PBRM1, PBX1, PCBP4, PCID2, PCM1, PCNA, PCNT, PDCD6IP, PDGFB, PDGFRB, PDPN, PDS5A, PDS5B, PDXP, PDZD2, PHB2, PHF13, PHF23, PHF8, PHIP, PHLDA1, PHOX2B, PIAS1, PIBF1, PID1, PIDD1, PIM1, PIM2, PIM3, PIN1, PINX1, PKD1, PKD2, PKIA, PKMYT1, PKN1, PKN2, PLAGL1, PLCB1, PLK1, PLK2, PLK3, PLK4, PLK5, PLRG1, PMEPA1, PML, PNPT1, POC1A, POGZ, POLA1, POLA2, POLDIP2, POLE, POLE2, POLE3, POLE4, POLR1A, POLR1B, POM121, POM121C, POMZP3, PPAT, PPM1D, PPME1, PPP1CB, PPP1R12A, PPP1R12B, PPP1R9B, PPP2CA, PPP2R1A, PPP2R2A, PPP2R2B, PPP2R2C, PPP2R2D, PPP2R5C, PPP3CA, PPP5C, PPP6C, PRC1, PRCC, PRDM5, PRIM1, PRIM2, PRKACA, PRKAR2B, PRKCA, PRKCB, PRKD2, PRKDC, PRMT1, PRMT2, PRMT5, PROC, PSMA1, PSMA2, PSMA3, PSMA4, PSMA5, PSMA6, PSMA7, PSMA8, PSMB1, PSMB10, PSMB11, PSMB2, PSMB3, PSMB4, PSMB5, PSMB6, PSMB7, PSMB8, PSMB9, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD1, PSMD10, PSMD11, PSMD12, PSMD13, PSMD14, PSMD2, PSMD3, PSMD4, PSMD5, PSMD6, PSMD7, PSMD8, PSMD9, PSME1, PSME2, PSME3, PSME4, PSMF1, PSMG2, PSRC1, PTCH1, PTEN, PTGES2, PTPA, PTPN11, PTPN3, PTPN6, PTPRA, PTTG1, PTTG2, PTTG3P, PVT1, RAB11A, RAB33B, RAB6C, RAB8A, RACGAP1, RAD17, RAD21, RAD51, RAD51B, RAD51C, RAD9A, RAD9B, RAE1, RAN, RANBP1, RANBP2, RANBP3, RANBP3L, RASA1, RB1, RBBP8, RBL2, RBM38, RBX1, RCC1, RCC2, RDX, RECQL5, REEP3, REEP4, REXO2, RFWD3, RGCC, RGPD4, RGS14, RHOA, RHOB, RHOC, RHOU, RINT1, RIPOR2, RNASE7, RNASEH2B, RNF2, RNU1-93P, RPA1, RPA2, RPA3, RPA4, RPL24, RPL26, RPRM, RPS27A, RPS27L, RPS6, RPS6KB1, RPTOR, RRM2, RRS1, RSL24D1, RTEL1, RTFDC1, SAPCD2, SBDS, SBK2, SCRIB, SDCBP, SDCCAG8, SEH1L, SEM1, SETD2, SETDB2, SETMAR, SFI1, SFN, SGO1, SH2B1, SHB, SIK1, SIN3A, SIRT1, SIRT2, SIRT7, SKA1, SKA2, SKA3, SKP1, SKP2, SLC25A15, SLC25A2, SLC6A4, SLC9A3R1, SLF1, SLF2, SLFN11, SLK, SMAD3, SMARCA4, SMARCD3, SMC1A, SMC2, SMC3, SMC4, SMC5, SNX18, SNX33, SNX9, SON, SOS1, SOX4, SPAG5, SPAM1, SPAST, SPC25, SPDL1, SPDYA, SPHK1, SPICE1, SPRY1, SPRY2, SPTBN1, SRSF2, SSNA1, SSSCA1, STAG1, STAG2, STAMBP, STAT5B, STIL, STK10, STK24, STK25, STK26, STK3, STK39, STK4, STMN1, STOX1, STRADA, STRADB, SUGT1, SUN2, SYF2, SYNGAP1, TACC3, TADA3, TAF10, TAF2, TAL1, TAOK1, TAOK2, TAOK3, TBCD, TBCE, TCF3, TCF7L1, TERF1, TERT, TEX14, TFAP4, TFDP1, TFDP2, TFDP3, TGFA, TGFB1, THAP1, TICRR, TIMP2, TIPIN, TMEM8B, TMOD3, TNF, TNFSF13B, TNIK, TNKS, TNKS1BP1, TOM1L1, TOM1L2, TOP2A, TOP2B, TOPBP1, TP53, TP53BP1, TP63, TP73, TPD52L1, TPR, TPRA1, TPX2, TRIAP1, TRIM35, TRIM36, TRIM71, TRIP13, TTC28, TTK, TTL, TTN, TTYH1, TUBA1A, TUBA4A, TUBB, TUBB2A, TUBB4A, TUBB4B, TUBG1, TUBGCP2, TUBGCP3, TUBGCP4, TUBGCP5, TUBGCP6, TYMS, UBA3, UBA52, UBB, UBC, UBD, UBE2C, UBE2D1, UBE2E1, UBE2E2, UBE2S, UNC119, USH1C, USP16, USP17L2, USP2, USP21, USP22, USP3, USP37, USP44, USP47, USP8, VCPIP1, VPS4A, VPS4B, VPS72, VRK1, WAPL, WDR62, WEE1, WEE2, WNT10B, WNT9A, WRAP73, XPC, XRCC2, XRCC3, YEATS4, YWHAE, YWHAG, ZC3H12D, ZFP36L1, ZFP36L2, ZFYVE19, ZNF207, ZNF268, ZNF365, ZNF367, ZNF385A, ZNF655, ZNF830, ZPR1, ZW10, ZWILCH, ZWINT]	TRUE
